Recency,Frequency,Monetary,Cluster_2,Cluster_4,Segment,PCA1,PCA2
2,6,1594.97,1,0,Champions,1.9598843596852769,-1.2158423667820242
74,2,551.04,0,1,At Risk,-0.5397778741324827,0.11396508667958465
1,31,20374.28,1,0,Champions,4.6976008686691415,0.03605246223645056
4,6,1371.18,1,0,Champions,1.6931141023503362,-0.9470360154575417
2,30,16345.38,1,0,Champions,4.409521824494246,0.20070683063389905
264,1,298.11,0,1,At Risk,-1.6794080748627316,0.5358592823566417
53,2,1992.1100000000001,0,3,Regular Customers,0.19444563077863863,0.37329134301554134
24,1,184.4,0,2,Recent Customers,-1.004353148045419,-1.1349681670594174
10,6,2474.33,1,0,Champions,1.6716639450212398,-0.2323338912766695
44,1,239.41,0,1,At Risk,-1.1056865720308815,-0.6677178478920355
17,7,3155.83,1,0,Champions,1.7196783437929661,0.21951555667160666
7,7,5739.46,1,0,Champions,2.312983334321659,-0.0767786057172932
30,15,4726.8,1,0,Champions,2.330727599850047,0.9763744528984085
358,2,290.40000000000003,0,1,At Risk,-1.440872623017058,0.8739049023179059
127,4,740.9399999999999,0,3,Regular Customers,-0.14156266884267518,0.7559076587375023
137,1,200.47,0,1,At Risk,-1.617535976707271,-0.021691706353637888
142,1,283.12,0,1,At Risk,-1.4681377348548332,0.1260681567961845
132,2,765.34,0,1,At Risk,-0.6030840405732552,0.596583231487624
38,8,2285.71,1,3,Regular Customers,1.3780051419223451,0.6372834870923028
236,1,338.95,0,1,At Risk,-1.5760646599880244,0.5116813316502383
261,1,154.95,0,1,At Risk,-1.9838650192461431,0.2914442134399105
17,4,2534.64,1,3,Regular Customers,1.1904923629547495,-0.04007539659703923
253,1,417.95,0,1,At Risk,-1.503450995541011,0.6316982797410016
30,4,1824.37,1,3,Regular Customers,0.826994786805472,0.1848413340551026
35,3,798.74,0,3,Regular Customers,0.17666258143224658,-0.10628202680149297
169,2,885.19,0,1,At Risk,-0.627947804666472,0.8051032233859878
3,9,1823.52,1,0,Champions,2.2361903319837793,-0.8482917951216734
4,17,10504.49,1,0,Champions,3.5128628706937315,0.15557606620899625
185,2,152.4,0,1,At Risk,-1.493920981600728,0.22335309314230004
188,2,263.33,0,1,At Risk,-1.2420216012343621,0.43167784817339155
170,1,137.45,0,1,At Risk,-1.8773106808229882,-0.022394004091156983
11,2,385.1,0,2,Recent Customers,-0.009257456395195688,-1.177985890482975
45,1,522.91,0,1,At Risk,-0.7447275637939598,-0.3700789067385389
321,1,153.0,0,1,At Risk,-2.0686019212100457,0.4175835332322273
201,1,326.4,0,1,At Risk,-1.5328600456596126,0.39668330026905213
23,11,5655.99,1,0,Champions,2.2532600311452775,0.7694349213479462
232,1,139.35,0,1,At Risk,-1.9890285081344776,0.17869397050749153
38,15,5396.04,1,0,Champions,2.3058043971383477,1.170127184884359
26,4,1195.94,1,3,Regular Customers,0.6796674635671478,-0.0564365857252197
96,4,2424.04,1,3,Regular Customers,0.5259317305532932,1.01144488342305
127,6,3276.4000000000005,1,3,Regular Customers,0.8672736995328917,1.425654020753262
71,3,1033.0,0,3,Regular Customers,0.03369390862682848,0.42669416390462456
16,11,3439.08,1,0,Champions,2.149144750557994,0.3696739531700172
15,1,1060.25,0,2,Recent Customers,-0.006619286553111925,-0.7824630374679971
4,3,2876.01,1,0,Champions,1.5377810983700364,-0.8914611473659128
3,13,5298.4800000000005,1,0,Champions,3.046239086152863,-0.3312364705369121
79,4,1240.11,0,3,Regular Customers,0.2819275147620853,0.6453360689567661
373,1,303.97,0,1,At Risk,-1.8018167358327644,0.7613329569274632
39,2,692.19,0,2,Recent Customers,-0.19169316547493156,-0.20160914763308563
54,3,700.63,0,3,Regular Customers,-0.04729131930963681,0.11472180267294801
2,19,13110.02,1,0,Champions,3.90838544671532,-0.04726082356261443
9,3,377.44,1,2,Recent Customers,0.3111997484648912,-1.1908202331819826
9,2,168.24,0,2,Recent Customers,-0.3306843331511567,-1.5939539745043152
19,4,1879.05,1,3,Regular Customers,1.00840231226355,-0.08223446293782943
12,7,2791.35,1,0,Champions,1.7858173593874018,-0.03146372300448622
113,2,355.11,0,1,At Risk,-0.9075850958770849,0.21974040928633604
4,6,2322.4,1,0,Champions,1.9428190777275962,-0.7552347712289549
240,1,110.25,0,1,At Risk,-2.1120986725622997,0.11546839616907986
113,1,71.4,0,1,At Risk,-2.0298202669964596,-0.5155476112866134
178,2,674.52,0,1,At Risk,-0.7763629438506892,0.7389435565367668
5,9,1710.45,1,0,Champions,2.050968906616552,-0.6145532361454936
359,1,80.64,0,1,At Risk,-2.412129638229932,0.25716449280008874
1,5,1664.65,1,0,Champions,1.9955487292921432,-1.5162831206850436
1,30,5593.39,1,0,Champions,4.05599910718529,-0.44684725897013156
19,8,3408.2000000000003,1,0,Champions,1.8224750787174795,0.3593724047720109
17,3,819.96,1,2,Recent Customers,0.45386046944888697,-0.5361552238630404
22,2,287.59,0,2,Recent Customers,-0.3958022680444369,-0.871571097334106
33,1,712.78,0,2,Recent Customers,-0.48262195504750677,-0.44907364340855294
263,1,15.0,0,1,At Risk,-3.066396905953515,-0.5330087481930322
51,2,772.55,0,3,Regular Customers,-0.2399074798237771,0.004661153351988399
159,3,367.63,0,1,At Risk,-0.7603768792835611,0.5572577635779811
15,1,271.2,0,2,Recent Customers,-0.6517864670382647,-1.2780233192186774
8,3,2081.9,1,2,Recent Customers,1.1601000693721553,-0.63647658061653
13,10,3957.43,1,0,Champions,2.2111278022679417,0.2644249939570525
199,5,1143.27,0,3,Regular Customers,0.05836189450985537,1.2663595579973808
57,2,245.81,0,1,At Risk,-0.8232831879614076,-0.3421701103635764
11,2,173.45,0,2,Recent Customers,-0.3859542451145417,-1.4673309973000312
97,4,1213.73,0,3,Regular Customers,0.19421761235922333,0.7661628750949779
255,1,56.4,0,1,At Risk,-2.4489295288152286,-0.0872611893408786
25,3,647.56,0,2,Recent Customers,0.20162245281047922,-0.38889147758252013
21,3,650.32,0,2,Recent Customers,0.2674503058537001,-0.4932464447743647
159,2,188.02,0,1,At Risk,-1.3373969012172782,0.20394684750769712
72,2,283.47,0,1,At Risk,-0.8438146530467423,-0.14463415478528005
53,1,131.94,0,1,At Risk,-1.456245507970484,-0.7679097433994996
85,2,266.85,0,1,At Risk,-0.9349639722790222,-0.06266510727148197
153,4,1817.54,0,3,Regular Customers,0.21288772748253396,1.1996533279048698
74,2,1117.9,0,3,Regular Customers,-0.20479606069038056,0.37126844443236195
281,1,225.9,0,1,At Risk,-1.8341697907662675,0.47464529000164796
27,14,1964.3,1,0,Champions,1.894989102046762,0.567459465338611
30,1,106.1,0,1,At Risk,-1.346719397061017,-1.1984594282205514
25,1,300.34,0,2,Recent Customers,-0.7890268645101257,-0.9332021459289759
180,2,342.83,0,1,At Risk,-1.1008214511266143,0.5000272978066679
40,4,690.0,0,3,Regular Customers,0.2596000897015126,0.008292823506381112
22,3,780.43,1,2,Recent Customers,0.33682516617831154,-0.39873635021826365
22,10,3039.17,1,0,Champions,1.8963441075634873,0.4830082378454434
37,9,1187.21,1,3,Regular Customers,1.1728507570223095,0.42268695190170513
82,3,1285.04,0,3,Regular Customers,0.08281249031013624,0.5962686348844344
74,1,512.31,0,1,At Risk,-0.9411577553188207,-0.06762575061126415
11,1,546.04,0,2,Recent Customers,-0.21093910007231934,-1.206186230180994
16,12,5411.91,1,0,Champions,2.436503246596805,0.5653828079115322
4,39,7761.82,1,0,Champions,4.091944443219861,0.35083018270680477
13,4,699.81,1,2,Recent Customers,0.6767467371431187,-0.6677464496278482
14,5,1698.07,1,3,Regular Customers,1.2352791865728006,-0.23172864309652785
37,4,36.56,0,1,At Risk,-1.0922093444736238,-1.100513198698203
4,3,387.68,1,2,Recent Customers,0.5886399919847031,-1.6205072742128632
72,7,3704.87,1,3,Regular Customers,1.2608783416437457,1.1654814343553266
51,1,298.4,0,1,At Risk,-1.056870142739476,-0.49614356622231137
5,5,1987.33,1,0,Champions,1.6598443308866038,-0.7553401908553498
23,4,1820.09,1,3,Regular Customers,0.9236477523269682,0.02174101932424566
299,1,889.24,0,1,At Risk,-1.2096441006593766,1.0117309434696165
2,3,398.7,1,2,Recent Customers,0.7970307455692179,-1.9341555892982283
33,1,35.400000000000006,0,1,At Risk,-1.8937117512301935,-1.532947836212281
50,1,155.37,0,1,At Risk,-1.357442813474878,-0.7450242869820352
3,3,342.24,1,2,Recent Customers,0.6149302950990435,-1.807246215838638
47,1,110.21000000000001,0,1,At Risk,-1.4958787663361168,-0.9075789439115176
42,8,1541.23,1,3,Regular Customers,1.1539448298504469,0.5557255215246973
27,5,2720.8,1,3,Regular Customers,1.2202814581493495,0.3355627511340026
42,1,318.15,0,1,At Risk,-0.9539844581467598,-0.5933533864952661
2,124,40519.84,1,0,Champions,6.101636583864088,1.0646925607555617
303,1,205.48,0,1,At Risk,-1.907581358126927,0.4879203624376378
107,1,51.559999999999995,0,1,At Risk,-2.1610154528782033,-0.6664595278391586
85,1,2033.1,0,3,Regular Customers,-0.34055925057028297,0.5206175848112389
81,9,901.1999999999999,1,3,Regular Customers,0.7484766470987927,0.8099781642490229
218,4,605.8000000000001,0,3,Regular Customers,-0.4420494818998567,1.0231272761707173
372,34,5391.21,1,0,Champions,2.151110328657704,2.900659882525488
12,2,114.34,0,2,Recent Customers,-0.6127141015299352,-1.567279994878312
185,2,311.26,0,1,At Risk,-1.156897239156786,0.4822248798884829
373,1,208.97,0,1,At Risk,-1.9787947044178864,0.6253941574526433
2,4,1418.03,1,2,Recent Customers,1.5997066243534714,-1.3873466224503195
4,23,26879.04,1,0,Champions,4.21863766522979,0.6077849940156805
6,12,5140.66,1,0,Champions,2.751074551578921,-0.015834587462804937
305,1,141.92000000000002,0,1,At Risk,-2.084536884578585,0.3580798255630379
369,1,226.45000000000002,0,1,At Risk,-1.9367709447631278,0.6477014544778492
3,8,2097.88,1,0,Champions,2.2072767126756054,-0.8375740111199697
324,1,330.9,0,1,At Risk,-1.7080493320883543,0.7031280300539365
59,6,3160.0,1,3,Regular Customers,1.1395617148664559,0.932159508392989
13,3,554.85,1,2,Recent Customers,0.364952831912227,-0.8375033647308031
31,20,10526.32,1,0,Champions,2.9442299305752506,1.3920716815819398
143,1,329.65,0,1,At Risk,-1.398887551961303,0.18572242922967652
30,6,1157.8700000000001,1,3,Regular Customers,0.9160288108474439,0.1480770075232416
107,5,428.18,0,3,Regular Customers,-0.17123486296366844,0.5185816502781601
2,12,1865.89,1,0,Champions,2.5943726781841265,-0.9219432311437603
205,1,155.9,0,1,At Risk,-1.889126946094866,0.14121459722489135
80,5,1848.96,1,3,Regular Customers,0.6314207197703414,0.8683277631612665
185,6,683.46,0,3,Regular Customers,-0.018096041129917088,1.0921584121499412
170,1,237.61,0,1,At Risk,-1.6192177721053314,0.17585010756033143
44,1,379.45,0,1,At Risk,-0.8880449204204349,-0.5005448089416478
174,1,178.51999999999998,0,1,At Risk,-1.7629685127548733,0.08687616275447398
365,1,458.92,0,1,At Risk,-1.5987553308935476,0.8972550867138274
304,1,133.35000000000002,0,1,At Risk,-2.1126066949776767,0.33348355570938165
3,4,664.34,1,2,Recent Customers,1.1306727033700235,-1.4808341256333573
4,4,695.0699999999999,1,2,Recent Customers,1.066841404038865,-1.3229308520718166
12,1,156.34,0,2,Recent Customers,-0.8323665926676327,-1.6092839478105996
32,3,869.28,0,3,Regular Customers,0.2499803284216399,-0.13065608223879915
129,1,111.35,0,1,At Risk,-1.871640383498154,-0.2722530107640639
21,8,716.0,1,3,Regular Customers,1.046783775189241,-0.14805877349755744
212,2,201.37,0,1,At Risk,-1.414334852577382,0.41018261577506526
323,2,586.89,0,1,At Risk,-1.068904956719884,1.0644906990982401
162,1,203.85999999999999,0,1,At Risk,-1.6732253960481425,0.08993364433430225
56,3,244.1,0,1,At Risk,-0.5596238798762287,-0.24568342182768077
225,1,107.21,0,1,At Risk,-2.1006877611266104,0.06463975528841012
72,8,1118.96,1,3,Regular Customers,0.8000691780291435,0.7747197713273272
44,1,95.45,0,1,At Risk,-1.5387428295616163,-1.0003533065563261
23,1,256.32,0,2,Recent Customers,-0.833328762646861,-1.0414587786443426
173,3,541.8100000000001,0,1,At Risk,-0.6089373966609515,0.7513678992976646
85,2,152.06,0,1,At Risk,-1.2003000579041134,-0.26647278585196243
159,1,154.55,0,1,At Risk,-1.7966925368329918,-0.02212974239264147
190,2,112.19999999999999,0,1,At Risk,-1.6481465727663878,0.12949031776483097
29,1,110.38,0,2,Recent Customers,-1.315614059151007,-1.2049748007494019
21,1,181.07,0,2,Recent Customers,-0.9641148521183056,-1.2226073225589889
71,4,798.99,0,3,Regular Customers,0.11394382679187263,0.4185994973729679
247,1,72.9,0,1,At Risk,-2.316997403962304,-0.015364865116460043
374,1,232.03,0,1,At Risk,-1.930406514096854,0.6650379234743313
9,1,366.23,0,2,Recent Customers,-0.3302595376577078,-1.4669140494020072
310,5,310.06,0,1,At Risk,-0.7278857277287678,1.071837413376455
59,2,408.65,0,1,At Risk,-0.595986322877204,-0.13614208871873373
4,1,329.36,0,2,Recent Customers,-0.11564691086768096,-1.944859700588667
45,3,335.03,0,2,Recent Customers,-0.3281074654526218,-0.26668663922669417
88,1,1304.04,0,3,Regular Customers,-0.5640972187570221,0.3807135901378117
4,17,4119.5,1,0,Champions,3.069089558297449,-0.18529128472965742
64,4,820.23,0,3,Regular Customers,0.16543890983672277,0.3633048696021195
282,1,207.50000000000003,0,1,At Risk,-1.8756214993255516,0.44608842774069624
12,7,2962.5,1,0,Champions,1.8140236725658094,-0.009798131621910717
373,1,244.08,0,1,At Risk,-1.9054807602939816,0.68170743547614
133,2,397.29,0,1,At Risk,-0.9162544588266665,0.36297995185108867
45,2,212.54,0,1,At Risk,-0.803390618313743,-0.5418523039155683
11,4,843.0,1,2,Recent Customers,0.8237849448115603,-0.6977568055344829
36,5,1740.48,1,3,Regular Customers,0.9020754896974106,0.34961079906302284
134,2,408.36,0,1,At Risk,-0.9060958296290998,0.37767775999757175
29,3,1331.57,1,3,Regular Customers,0.4884024549335613,-0.03590749662366144
52,2,704.25,0,3,Regular Customers,-0.2910138245046761,-0.016929814620487347
138,2,145.79,0,1,At Risk,-1.4035399823659673,0.02266314480732923
5,1,380.13,0,2,Recent Customers,-0.11750926188838122,-1.7772137656938332
9,7,4301.22,1,0,Champions,2.0909926025788947,-0.04035939901185709
160,1,99.14,0,1,At Risk,-2.007889762006416,-0.17857482527368096
49,10,4020.04,1,0,Champions,1.732298424035164,1.0771191143167838
131,1,304.56,0,1,At Risk,-1.403067012623643,0.10182188326334993
8,1,77.50000000000001,0,2,Recent Customers,-1.0215817732915786,-2.0956329380902985
233,2,149.57999999999998,0,1,At Risk,-1.5904156243641052,0.36213098438907887
37,1,176.68,0,1,At Risk,-1.1844661943286063,-0.8850228040537176
147,1,358.56000000000006,0,1,At Risk,-1.3696098793799094,0.2336194627149145
1,45,58510.48,1,0,Champions,5.526166848418837,0.5590703091280604
72,3,482.2,0,3,Regular Customers,-0.33229341535983264,0.15836639684385756
40,3,1008.5400000000001,0,3,Regular Customers,0.23744343052471398,0.06100958592701589
5,12,2314.13,1,0,Champions,2.431626273594719,-0.4041585421626577
199,4,557.3,0,3,Regular Customers,-0.4468799797782009,0.9352555918277928
249,1,12.75,0,1,At Risk,-3.1174407546414376,-0.6227458892015963
66,1,111.68,0,1,At Risk,-1.617045455967997,-0.6913840456601391
117,1,508.4599999999999,0,1,At Risk,-1.1178476496222631,0.21692983059997328
171,1,73.78,0,1,At Risk,-2.17159836034173,-0.24303241171184703
21,39,1296.44,1,0,Champions,2.6777326581916787,0.638528251246819
142,1,102.41,0,1,At Risk,-1.947364394509694,-0.24203131519247975
32,2,463.21,0,2,Recent Customers,-0.30832826410265585,-0.46959453561946213
38,14,2599.19,1,0,Champions,1.901146261951844,0.8794738576418182
38,5,1098.43,1,3,Regular Customers,0.6638809390286305,0.21547016349226475
372,1,112.27,0,1,At Risk,-2.270416169796331,0.398913504305798
374,1,265.1,0,1,At Risk,-1.8674837114004101,0.7133696470585099
166,2,228.2,0,1,At Risk,-1.2623642902697336,0.3012895025551899
211,1,562.79,0,1,At Risk,-1.2936144897539683,0.6252589186130847
242,1,135.19,0,1,At Risk,-2.0193477567576505,0.19437555152736194
52,1,337.04,0,1,At Risk,-1.0065917307613548,-0.43985974438079345
25,3,703.99,0,2,Recent Customers,0.24118082322583903,-0.3585062413498091
15,13,4483.26,1,0,Champions,2.4374767331384364,0.48675033472064666
372,1,321.79,0,1,At Risk,-1.7738673781681378,0.7803183037520247
29,1,288.14,0,2,Recent Customers,-0.8632870946133349,-0.8575372918836247
365,1,300.91999999999996,0,1,At Risk,-1.7983228915172582,0.743964963529612
36,4,732.41,1,3,Regular Customers,0.3270568791188539,-0.03508947538399627
166,3,811.45,0,3,Regular Customers,-0.402027413659306,0.8722193313276494
145,1,152.68,0,1,At Risk,-1.767448823336086,-0.08458241622480224
22,1,631.35,0,2,Recent Customers,-0.3907470999365786,-0.7409745301290768
56,1,20.8,0,1,At Risk,-2.3341666053368084,-1.3921115722013957
185,1,198.57,0,1,At Risk,-1.7360525323437277,0.16408271772535185
12,7,201.12,1,2,Recent Customers,0.5407904876359775,-0.9877830864419487
237,3,630.84,0,1,At Risk,-0.6565717930018927,1.0052405672406
225,2,93.35,0,1,At Risk,-1.7987871709141214,0.16981941272617418
122,4,674.89,0,3,Regular Customers,-0.17055094464085074,0.6966902133102153
282,1,76.1,0,1,At Risk,-2.3473284054119694,0.08376496437396935
74,8,1962.46,1,3,Regular Customers,1.055942442042517,0.9963240667745752
37,2,380.39,0,2,Recent Customers,-0.4553984790473771,-0.4517311978734452
12,2,415.13,0,2,Recent Customers,-0.004318739229434357,-1.0999645667582332
362,1,157.92,0,1,At Risk,-2.099473474345203,0.5050151830975445
4,2,226.47,0,2,Recent Customers,0.07430455825004995,-1.9256694419757798
23,1,444.68,0,2,Recent Customers,-0.5728842373049294,-0.8414083633987705
70,9,2116.19,1,3,Regular Customers,1.207958259239887,1.0293359091679142
235,1,247.39,0,1,At Risk,-1.723238726493494,0.3947140900079754
257,1,174.8,0,1,At Risk,-1.9211787022260713,0.3253270402716433
373,1,102.78999999999999,0,1,At Risk,-2.312882357677146,0.3687776143512356
155,2,187.29,0,1,At Risk,-1.3295602950427245,0.18648769108533958
28,1,162.22,0,2,Recent Customers,-1.1214646155209635,-1.087285098048496
4,1,120.03,0,2,Recent Customers,-0.5917676170278644,-2.3105734542155116
32,5,1477.66,1,3,Regular Customers,0.86820861439178,0.21749849205280303
81,3,523.0,0,3,Regular Customers,-0.3382688874703256,0.26159043907934987
108,2,122.14,0,1,At Risk,-1.3939664745451057,-0.19544698758900317
52,1,38.45,0,1,At Risk,-2.0251395988685674,-1.2222179978124104
36,1,612.72,0,2,Recent Customers,-0.5865372643213549,-0.45047763893796633
153,2,389.78,0,1,At Risk,-0.9784211267118952,0.4442356875638365
99,1,115.31,0,1,At Risk,-1.7549929901201915,-0.4259590819641777
4,2,230.64999999999998,0,2,Recent Customers,0.08293857550216414,-1.9190375546890142
334,1,73.5,0,1,At Risk,-2.428030722650085,0.1782058531948206
65,1,93.82000000000001,0,1,At Risk,-1.6931267934325855,-0.7637684096012581
22,2,418.68,0,2,Recent Customers,-0.21823787682306678,-0.7351818599330643
36,3,713.89,0,3,Regular Customers,0.11301589351664425,-0.12976125618623618
32,3,403.12,0,2,Recent Customers,-0.11374588745211178,-0.4100383438767238
154,6,70.02,0,1,At Risk,-1.0227289691283081,0.15141195519141742
19,2,357.20000000000005,0,2,Recent Customers,-0.23995582120821518,-0.8814723064254182
12,21,4097.37,1,0,Champions,2.8831117565885305,0.4952409121966509
54,1,165.04999999999998,0,1,At Risk,-1.3578068900691014,-0.6752817891069303
25,3,529.29,0,2,Recent Customers,0.10616047992657512,-0.46221690951668837
4,10,2088.6,1,0,Champions,2.301514315061617,-0.6209686655326814
45,1,178.34,0,1,At Risk,-1.2530396145618181,-0.7605191999139648
203,2,172.29000000000002,0,1,At Risk,-1.4713994963507226,0.326314771361172
359,1,74.4,0,1,At Risk,-2.44983072486452,0.22820585745708535
71,1,300.02,0,1,At Risk,-1.1786221946048212,-0.2878812950318307
7,10,6761.34,1,0,Champions,2.6788204126712523,0.10470369618298894
